dbo	SecurityRight	GroupID	dbo	SecurityRight	SecurityRightID	FK_SecurityRight_SecurityRight
dbo	SecurityRight	ID_Object	dbo	Объект	ID	FK_SecurityRight_Объект
dbo	SecurityRightAssign	SecurityGroupID	dbo	SecurityGroups	SecurityGroupID	FK_SecurityRightAssign_SecurityGroups
dbo	SecurityRightAssign	SecurityRightID	dbo	SecurityRight	SecurityRightID	FK_SecurityRightAssign_SecurityRight
dbo	Temp_TableCustomSums	ID_ВалВыст	dbo	Валюта	KOD	FK_Temp_TableCustomSums_Валюта1
dbo	Temp_TableCustomSums	ID_ВалСумма	dbo	Валюта	KOD	FK_Temp_TableCustomSums_Валюта
dbo	Temp_TableCustomSums	ID_Заказа	dbo	Запрос_Клиента	ID	FK_Temp_TableCustomSums_Запрос_Клиента
dbo	Temp_TableCustomSums	ID_Услуги	dbo	Тип_номенклатурной_единицы	ID	FK_Temp_TableCustomSums_Тип_номенклатурной_единицы
dbo	TG_UserLink	ID_Person	dbo	Персона	ID	FK_TG_UserLink_Users
dbo	TG_UserLink	ID_PortalUser	dbo	portal_users	id	FK_TG_UserLink_portal_users
dbo	User_EDO	ID_User	dbo	Users	UserID	FK_User_EDO_Users
dbo	User_Filter	ID_User	dbo	Users	UserID	FK_User_Filter_Users
dbo	User_Filter	ID_ОбъектФильтрации	dbo	ОбъектФильтрации	ID	FK_User_Filter_ОбъектФильтрации
dbo	User_Function	ID_Объект	dbo	Объект	ID	FK_User_Function_Объект
dbo	User_Function_Menu	ID_UF	dbo	User_Function	ID	FK_User_Function_Menu_User_Function
dbo	User_Function_Menu	ID_Объект	dbo	Объект	ID	FK_User_Function_Menu_Объект
dbo	User_Function_Parameter	ID_Function	dbo	User_Function	ID	FK_User_Function_Parameter_User_Function
dbo	User_Function_Parameter	ID_Справочник	dbo	Объект	ID	FK_User_Function_Parameter_Объект
dbo	User_Function_Parameter	ID_Тип	dbo	UserFieldType	ID	FK_User_Function_Parameter_UserFieldType
dbo	UserField	ID_Объекта	dbo	Объект	ID	FK_UserField_Объект
dbo	UserField	ID_Справочник	dbo	Объект	ID	FK_UserField_Объект1
dbo	UserField	ID_Тип	dbo	UserFieldType	ID	FK_UserField_UserFieldType
dbo	UserLayout	ID_User	dbo	Users	UserID	FK_UserLayout_Users
dbo	UserLayout	ID_UserModule	dbo	User_Function	ID	FK_UserLayout_User_Function
dbo	UserLayout	ID_Объект	dbo	Объект	ID	FK_UserLayout_Объект
dbo	UserLayout	ID_ТипДокумента	dbo	Тип_Документа	ID	FK_UserLayout_Тип_Документа
dbo	Users	ID_Person	dbo	Персона	ID	FK_Users_Персона
dbo	UserSettings	ID_Type	dbo	UserSettingsType	ID	FK_UserSettings_UserSettingsType
dbo	UserSettings	ID_User	dbo	Users	UserID	FK_UserSettings_Users
dbo	UserSettings	ID_UserModule	dbo	User_Function	ID	FK_UserSettings_User_Function
dbo	UserSettings	ID_Объект	dbo	Объект	ID	FK_UserSettings_Объект
dbo	UserSettings	ID_ОТГ	dbo	Настройка_ОТГ	ID	FK_UserSettings_Настройка_ОТГ
dbo	Адрес	ID_НаселенныйПункт	dbo	НаселенныйПункт	ID	FK_Адрес_НаселенныйПункт
dbo	Адрес	ID_Регион	dbo	Регион	ID	FK_Адрес_Регион
dbo	Адрес	ID_Страна	dbo	Страна	ID	FK_Адрес_Страна
dbo	Аналитика	ID_Группы	dbo	Аналитика	ID	FK_Аналитика_Аналитика
dbo	Аналитика	ID_Договор	dbo	Документ	ID	FK_Аналитика_Документ
dbo	Аналитика	ID_Заказчик	dbo	Контрагент	ID	FK_Аналитика_Контрагент
dbo	Аналитика	ID_ЦФО	dbo	ЦФО	ID	FK_Аналитика_ЦФО
dbo	Банк	ID_Адрес	dbo	Адрес	ID	FK_Банк_Адрес
dbo	Банк	ID_НаселенныйПункт	dbo	НаселенныйПункт	ID	FK_Банк_НаселенныйПункт
dbo	БГ	ID_Банк	dbo	Банк	ID	FK_БГ_Банк
dbo	БГ	KOD_Валюты	dbo	Валюта	KOD	FK_БГ_Валюта
dbo	БизнесПроцесс_Поля	ID_БП	dbo	БизнессПроцесс	ID	FK_БизнесПроцесс_Поля_БизнессПроцесс
dbo	БизнесПроцесс_Поля	ID_Справочник	dbo	Объект	ID	FK_БизнесПроцесс_Поля_Объект
dbo	БизнесПроцесс_Поля	ID_Тип	dbo	UserFieldType	ID	FK_БизнесПроцесс_Поля_UserFieldType
dbo	БизнессПроцесс	ID_Проект	dbo	Проект	ID	FK_БизнессПроцесс_Проект
dbo	БизнессПроцесс	ID_Статус	dbo	Статус_исполнения_документа	ID	FK_БизнессПроцесс_Статус_исполнения_документа
dbo	БП_Выбор	ID_БП	dbo	БизнессПроцесс	ID	FK_БП_Выбор_БизнессПроцесс
dbo	БП_Выбор	ID_ТипРезультата	dbo	UserFieldType	ID	FK_БП_Выбор_UserFieldType
dbo	БП_Выбор_Ветви	ID_Выбор	dbo	БП_Выбор	ID	FK_БП_Выбор_Ветви_БП_Выбор
dbo	БП_Выбор_Ветви	ID_СледШаг	dbo	БП_Дерево	ID	FK_БП_Выбор_Ветви_БП_Дерево
dbo	БП_Действие	ID_Важность	dbo	Задача_Важность	ID	FK_БП_Действие_Задача_Важность
dbo	БП_Действие	ID_КритерийВыполнения	dbo	БП_Действие_Критерий	ID	FK_БП_Действие_БП_Действие_Критерий
dbo	БП_Действие	ID_Тип	dbo	Тип_Задачи	ID	FK_БП_Действие_Тип_Задачи
dbo	БП_Действие	ID_ТипЗадачи	dbo	Тип_Задачи_По_Запросу	ID	FK_БП_Действие_Тип_Задачи_По_Запросу
dbo	БП_Действие_Персоны	ID_Действие	dbo	БП_Действие	ID	FK_БП_Действие_Персоны_БП_Действие
dbo	БП_Действие_Персоны	ID_Персона	dbo	Персона	ID	FK_БП_Действие_Персоны_Персона
dbo	БП_Действие_Персоны_Поля	ID_Действие	dbo	БП_Действие	ID	FK_БП_Действие_Персоны_Поля_БП_Действие
dbo	БП_Действие_Персоны_Поля	ID_Параметр	dbo	БизнесПроцесс_Поля	ID	FK_БП_Действие_Персоны_Поля_БизнесПроцесс_Поля
dbo	БП_Действие_Поля	ID_БП_Действие	dbo	БП_Действие	ID	FK_БП_Действие_Поля_БизнессПроцесс
dbo	БП_Действие_Поля	ID_БП_Поле	dbo	БизнесПроцесс_Поля	ID	FK_БП_Действие_Поля_БизнесПроцесс_Поля
dbo	БП_Дерево	ID_False	dbo	БП_Дерево	ID	FK_БП_Дерево_БП_Дерево2
dbo	БП_Дерево	ID_True	dbo	БП_Дерево	ID	FK_БП_Дерево_БП_Дерево1
dbo	БП_Дерево	ID_СледШаг	dbo	БП_Дерево	ID	FK_БП_Дерево_БП_Дерево
dbo	БП_Дерево	ID_ТипШага	dbo	БП_ТипШага	ID	FK_БП_Дерево_БП_ТипШага
dbo	БП_Обработка	ID_Результат	dbo	БизнесПроцесс_Поля	ID	FK_БП_Обработка_БизнесПроцесс_Поля
dbo	БП_Обработка	ID_Тип	dbo	БП_Обработка_Тип	ID	FK_БП_Обработка_БП_Обработка_Тип
dbo	БП_Уведомление_Список	ID_Контакт	dbo	Персона_Средство_Связи	ID	FK_БП_Уведомление_Список_Персона_Средство_Связи
dbo	БП_Уведомление_Список	ID_Персона	dbo	Персона	ID	FK_БП_Уведомление_Список_Персона
dbo	БП_Уведомление_Список	ID_Уведомление	dbo	БП_Уведомление	ID	FK_БП_Уведомление_Список_БП_Уведомление
dbo	БП_Уведомление_Список_Группы	ID_Группа	dbo	SecurityGroups	SecurityGroupID	FK_БП_Уведомление_Список_Группы_SecurityGroups
dbo	БП_Уведомление_Список_Группы	ID_Уведомление	dbo	БП_Уведомление	ID	FK_БП_Уведомление_Список_Группы_БП_Уведомление
dbo	БП_Уведомление_Список_Поля	ID_Поле	dbo	БизнесПроцесс_Поля	ID	FK_БП_Уведомление_Список_Поля_БизнесПроцесс_Поля
dbo	БП_Уведомление_Список_Поля	ID_Уведомление	dbo	БП_Уведомление	ID	FK_БП_Уведомление_Список_Поля_БП_Уведомление
dbo	БП_Уведомление_Список_Портал	ID_Пользователь	dbo	portal_users	id	FK_БП_Уведомление_Список_Портал_portal_users
dbo	БП_Уведомление_Список_Портал	ID_Уведомление	dbo	БП_Уведомление	ID	FK_БП_Уведомление_Список_Портал_БП_Уведомление
