dbo	БП_Автозапуск	2
dbo	БП_ВложенныйБП	2
dbo	БП_Выбор	0
dbo	БП_Выбор_Ветви	0
dbo	БП_Действие	0
dbo	БП_Действие_Критерий	2
dbo	БП_Действие_Персоны	0
dbo	БП_Действие_Персоны_Поля	0
dbo	БП_Действие_Поля	0
dbo	БП_Дерево	0
dbo	БП_Обработка	0
dbo	БП_Обработка_Таймер	0
dbo	БП_Обработка_Тип	4
dbo	БП_ТипШага	10
dbo	БП_Уведомление	9
dbo	БП_Уведомление_Список	0
dbo	БП_Уведомление_Список_Группы	9
dbo	БП_Уведомление_Список_Поля	0
dbo	БП_Уведомление_Список_Портал	0
dbo	БП_Условие	0
dbo	БП_Условие_Тип	2
dbo	БП_Экземпляр	0
dbo	БП_Экземпляр_История	177
dbo	БП_Экземпляр_Поля	0
dbo	БП_Экземпляр_Состояние	0
dbo	БП_Экземпляр_Статус	0
dbo	Валюта	6
dbo	Вид_Аналитики	3
dbo	Вид_Груза_Тамож	365
dbo	Вид_Даты_ПланОплаты	2
dbo	Вид_ДатыРасчета	8
dbo	Вид_деятельности	4
dbo	Вид_Договора	3
dbo	Вид_Загрузки	2
dbo	Вид_Налога	4
dbo	Вид_Объема_Квот	5
dbo	Вид_Оплаты	3
dbo	Вид_Промышленности	7
dbo	Вид_пропорции	8
dbo	Вид_типа_пломбы	4
dbo	Вид_товара	0
dbo	Вид_Учета	2
dbo	ВидДоставки	5
dbo	ВидЗависимостиРазнарядка	4
dbo	Виды_ГСМ	0
dbo	Виды_Перемещений	5
dbo	ВоронкаПродаж	7
dbo	ВременнаяPivot	0
dbo	ГНГ	9301
dbo	График_оплаты_счетов	2
dbo	Груз_Даты_План_Факт	0
dbo	Груз_Запрос_Клиента	0
dbo	Груз_ЗаявкаНаГруз	0
dbo	Груз_Инвойс	0
dbo	Груз_Поля_RO	34
dbo	Груз_Проблема	0
dbo	Груз_Релиз	0
dbo	Груз_Товар	0
dbo	Груз_Упаковочный	0
dbo	Грузы_Суммы_ГТД	0
dbo	Группы_Счетов	4
dbo	ГТД_Груз	0
dbo	ГТД_Груз_Товар	0
dbo	ГТД_Контейнеры	0
dbo	ГТД_МерыКонтроля	0
dbo	Дата_ГТД	2
dbo	ДатыРасчета	22
dbo	Декларация	0
dbo	Декларация_ДопПоля	0
dbo	Декларация_Контейнер	0
dbo	Декларация_Контейнер_Доп	0
dbo	Декларация_Суммы	0
dbo	Длительность	25
dbo	Документ	0
dbo	Документ_ДопСоглашение	0
dbo	Документ_Коносамента	4
dbo	Документ_Услуги	0
dbo	Документ_Файл	0
dbo	Документ_Файл_Скачано	0
dbo	Документ_Файл_Удаление	0
dbo	ДокументыПоДТ	35
dbo	Должность	14
dbo	ДополнительноеПоле	0
dbo	ДопПоле	0
dbo	ДопПоле_Значение	0
dbo	Ед_Изм_Объема	3
dbo	Единица_Измерения	20
dbo	ЕдиницаИзмеренияСУТ	2
dbo	ЕдиницаРасчета	8
dbo	ЕТСНГ	4675
dbo	ЖД_Накладная	0
dbo	ЖД_Накладная_Вагоны	0
dbo	ЖД_Накладная_Грузы	0
